partition_dt;okrug_mt;province_mt;locality_mt;merchant_city_nm;merchant_id;merchant_nm;terminal_id;geocode_quality_mt;region_denormalized_mt;settlement_denormalized_mt;street_address_denormalized_mt;latitude_mt;longitude_mt;okrug_stl;province_stl;area_mt;area_stl;locality_stl;district_mt;street_mt;house_mt;level_mt;full_addr_clear_hash;cluster_key;cluster_full_addr_clear_hash;fias_houseguid;fias_aoguid;fias_level;inn_mt;chain_mt;company_mt;internet_flag;sbrf_net;mcc_code;mcc_name;mcc_cat;mcc_supercat;terminal_type;kpp;manual_flg;store_format;count_trans;amount_rur;avg_cheque;locality;latitude;longitude;distance;point_type
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000012113;ALSO.;20906379;1;Кемеровская область;Кемерово;пр-кт Ленина, Дом 133;55.347357;86.158003;"";"";Кемеровский городской округ;"";"";"";проспект Ленина;133;house;52cc8391d2d7319778cffbefc3c65542;6a28622a37930d11e86911d7a7f66a08;"";ca5cb932-b522-4b34-acc7-d222df43fc73;363ced92-346f-49a7-bd9d-6d5fb2ca4f73;housecode;421200281731;НЕ БРЕНД;АЛСО.;N;Y;5719;Магазины домашней обстановки – другие;Всё для дома;Всё для дома;POS;"";N;"";18;160798.0000000000;8933.2222222222;Кемерово;55.354727;86.088374;4478.808192230530000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000008967;SANTIM;709657;1;Кемеровская область;Кемерово;ул Терешковой, 39 к.3;55.325897;86.136955;"";"";Кемеровский городской округ;"";"";"";улица Терешковой;39к3;house;cf7b6225aacb315ae067fcf6d0340f99;7586324d7d0f99978c58b1253f236418;"";"";"";"";420524788551;НЕ БРЕНД;САНТИМ;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";22;59991.2300000000;2726.8740909091;Кемерово;55.354727;86.088374;4441.366842380939000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000103475;UDACHA 2;10766590;1;Кемеровская область;Кемерово;улица южнее по ул.Циолковского, 37;55.384717;86.043611;"";"";Кемеровский городской округ;"";"";"";улица Циолковского;37;house;b237b87b07a9ac56f2d77209295cfc4f;8eb5f5c94dee96d53558c46361f43eda;"";"";"";"";420800050572;НЕ БРЕНД;УДАЧА 2;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";889;191997.9000000000;215.9706411699;Кемерово;55.354727;86.088374;4374.013401393809500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000011272;AJSAN SUSHI;20825582;1;Кемеровская область;Кемерово;ул Ворошилова, Дом 1;55.34598;86.155011;"";"";Кемеровский городской округ;"";"";"";улица Ворошилова;1;house;bacf258eb9d5559d6b219eb2444971e2;5a0cfd9f8392667d9a7a85ff7004f266;"";6bc803b9-2882-4145-bea1-549534f73fc6;63a65c3a-f8c3-44a3-888f-c6d83f970e4f;housecode;420592173700;НЕ БРЕНД;АЙСАН СУШИ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";72;57110.0000000000;793.1944444444;Кемерово;55.354727;86.088374;4324.868745386013000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;9295354468;IP BABUTSKIIY I.V.;29329622;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, UL. DVUZHILNOGO, 8/1;55.316959;86.100457;"";"";Кемеровский городской округ;"";"";"";улица Юрия Двужильного;8к1;house;3f2eae17056fe3fac0a9f0a79a345522;c1770a4c66cf4d02c00366e998be9e50;"";"";a2dc92ce-819b-4dec-a780-137535ed07cf;streetcode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5541;Станции техобслуживания;Автозаправки;Личный транспорт;"";"";Y;NULLVALUE;500;317361.3000000000;634.7226000000;Кемерово;55.354727;86.088374;4269.772307556812000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000025673;IP BEK L.A.;11468511;1;Кемеровская область;Кемерово;ул Проездная, Дом 22;55.392086;86.077181;"";"";Кемеровский городской округ;"";"";"";Проездная улица;22;house;32658ca74b0eb8c8c4d93baed2468106;cf7be492f194d6d21790e286d20014c1;"";147d83d3-52cc-4dd6-a37e-dd811049acdc;56aed5d5-43d0-4595-aefb-1e16906af099;housecode;421216297624;НЕ БРЕНД;ИП БЕК Л.А.;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";907;122733.0000000000;135.3175303197;Кемерово;55.354727;86.088374;4215.088237477618000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000022284;EST POEST;21796634;1;Кемеровская область;Кемерово;ул Институтская, Дом 1;55.389417;86.11191;"";"";Кемеровский городской округ;"";"";"";Институтская улица;1;house;ee36960811517f57cc8bc111c2ac5ed3;0e01139ef4ccda686154d89e89c5e63b;"";3ac9fb2f-aa53-45f0-add3-fffe51616c99;f513982f-da4b-41d9-8254-8bd35b126d58;housecode;420591761629;НЕ БРЕНД;ЕСТЬ ПОЕСТЬ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";236;38790.0000000000;164.3644067797;Кемерово;55.354727;86.088374;4135.262342112430000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000003554;IP LISKIN A.N.;20263502;1;Кемеровская область;Кемерово;ул Волгоградская, Дом 23;55.342923;86.149433;"";"";Кемеровский городской округ;"";"";"";Волгоградская улица;23;house;b900726a7e2c35d1602a7c87c2241d8b;d5087bc5e4765f0387e1aa395adc4167;"";cae5a60b-4fe6-44e6-b655-1c7beba50dd9;9943e925-994d-4941-9fa1-0757016f9023;housecode;420542636304;НЕ БРЕНД;ИП ЛИСКИН А.Н.;N;Y;5921;Магазины алкоголя;Магазины алкоголя;Супермаркеты и продуктовые магазины;POS;"";N;"";1189;346442.2900000000;291.3728259041;Кемерово;55.354727;86.088374;4078.522631792258000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000020907;IP SOTNIKOV V.G.;11066088;1;Кемеровская область;Кемерово;ул Нахимова, Дом 31;55.390946;86.093513;"";"";Кемеровский городской округ;"";"";"";улица Нахимова;31;house;49092f79f49e3ea81f6c9a4645709ff1;a09618d7e8de04445a9e27dbdd6b6e69;"";8881d1b4-005e-4ad0-b61a-51fcebf04c90;cffa20d9-1528-478a-b118-6164da02e2b3;housecode;420700258016;НЕ БРЕНД;ИП СОТНИКОВ В.Г.;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";1417;273588.4400000000;193.0758221595;Кемерово;55.354727;86.088374;4041.575923400293500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000010155;ETKMARKET.RU;20726867;1;Кемеровская область;Кемерово;ул Проездная, 2/3;55.390547;86.091447;"";"";Кемеровский городской округ;"";"";"";Проездная улица;2/3;house;2a3e86e68889ee20efdb38d699da49d7;"";"";cf9fd936-5a2d-4664-8054-21fda5835734;56aed5d5-43d0-4595-aefb-1e16906af099;housecode;4205280074;НЕ БРЕНД;ETKMARKET.RU;Y;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";72;134835.0000000000;1872.7083333333;Кемерово;55.354727;86.088374;3988.855729665971000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;70030888;IP AFANAS'EVA;70030888;1;"";Кемерово;ул Гончарная, 2  2;55.38844;86.106996;"";"";Кемеровский городской округ;"";"";"";Гончарная улица;2А;house;8071202865b6ff848e525018a7ac5f6d;b1eb220514fa3f3bcf59811fae1aafe7;"";"";0db25204-b846-4841-b2cd-0732b1429fef;streetcode;"";НЕ БРЕНД;"";N;N;5941;Магазины спорттоваров;Всё для спорта;Всё остальное;"";"";N;"";70;125970.0000000000;1799.5714285714;Кемерово;55.354727;86.088374;3930.152300201675000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000024994;LOZA - 4;11412720;1;Кемеровская область;Кемерово;ул Телецентр, 1;55.340476;86.144375;"";"";Кемеровский городской округ;"";"";"";улица Телецентр;1;house;796321ebfc94401102e2b821af4d602b;85250c0b5a4ab7c4a4846bf8a2a1a237;"";d0b0124f-3cd6-429c-bf75-95a073c71c72;64187ff2-c36d-4142-bd66-09714aed8655;housecode;4205103861;НЕ БРЕНД;LOZA - 4;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";3928;812247.0000000000;206.7838594705;Кемерово;55.354727;86.088374;3880.188724973749200000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000009374;KHLEBNICA;20669723;1;Кемеровская область;Кемерово;пр-кт Ленина, Дом 114;55.345355;86.146702;"";"";Кемеровский городской округ;"";"";"";проспект Ленина;114;house;e25785d56478b9749cff1cba955891a3;ba95f38a52b34365a8810e5285207d0e;"";146ee234-fc61-45ac-8a08-2c77fa331777;363ced92-346f-49a7-bd9d-6d5fb2ca4f73;housecode;420530130802;НЕ БРЕНД;ХЛЕБНИЦА;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";2002;249323.0000000000;124.5369630370;Кемерово;55.354727;86.088374;3833.066568989031000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000024939;IP ARYSHEV M.V.;11409237;1;Кемеровская область;Кемерово;ул Камышинская 2-я, 4;55.324653;86.059934;"";"";Кемеровский городской округ;"";"";"";2-я Камышинская улица;4;house;d10aba44cd95043ac0c8b6df5ffa69c5;1a6e58a6b947f26e33ae73c82a618850;"";43312d3d-15e5-47e2-98c0-f85593e59843;98a49de1-7914-4bd1-96c6-9789b7461aee;housecode;424601108698;НЕ БРЕНД;ИП АРЫШЕВ М.В.;N;Y;5533;Магазины автозапчастей;Продажа и обслуживание личного транспорта;Личный транспорт;POS;"";N;"";115;143470.6000000000;1247.5704347826;Кемерово;55.354727;86.088374;3798.091164296129000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000008443;MARIYA-RA;575222;1;"";Кемерово;ул Волгоградская, Дом 3;55.351293;86.146989;"";"";Кемеровский городской округ;"";"";"";Волгоградская улица;3;house;f83f8771b287e88b6b42d094b9fdca8e;647fda18a27b30b04eddee097c28187f;"";98e45d78-bbeb-4cab-8552-93dbc3ed0e14;9943e925-994d-4941-9fa1-0757016f9023;housecode;2225074005;Мария-Ра;MARIYA-RA;N;Y;5411;Супермаркеты и продуктовые магазины;Супермаркеты и продукты;Супермаркеты и продуктовые магазины;POS;220250001;N;"";3853;1153700.1900000000;299.4290656631;Кемерово;55.354727;86.088374;3726.100439840960500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;003SALEKREKOVSE;AVTOZAPCHASTI;00740221;1;NULLVALUE;NULLVALUE;650024, KEMEROVO, 14 BAZOVAYA STR.;55.322578;86.075798;Сибирский федеральный округ;Кемеровская область;Кемеровский городской округ;Кемеровский городской округ;Кемерово;"";Базовая улица;14;house;d71d36fc8dabe618ae297b21c7e484a9;35d165860b3b3c75af97149c6bb52f7c;"";672306e6-dc49-45c6-b88e-a6487032b673;5f9dd12e-10c1-4dc9-9597-3b2846eb4c51;housecode;NULLVALUE;"";NULLVALUE;N;N;5533;Магазины автозапчастей;Продажа и обслуживание личного транспорта;Личный транспорт;"";"";Y;NULLVALUE;1093;447003.0000000000;408.9688929552;Кемерово;55.354727;86.088374;3663.235216861226500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000015759;KOMTRANSZAPCHAST;10147686;1;Кемеровская область;Кемерово;ул Баумана, 53 а;55.322737;86.097304;"";"";Кемеровский городской округ;"";"";"";улица Баумана;53А;house;b8c51c324aa0e92ad59459611e7bd57e;e5e7476e9d490afec08833eba4aac611;"";78ea156f-1533-4ddd-96cb-451df2bd7fdb;c1420a45-b0c4-48d2-9858-2136cde6d297;housecode;420800062200;НЕ БРЕНД;КОМТРАНСЗАПЧАСТЬ;N;Y;5533;Магазины автозапчастей;Продажа и обслуживание личного транспорта;Личный транспорт;POS;"";N;"";182;866861.0000000000;4762.9725274725;Кемерово;55.354727;86.088374;3602.689159252330000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000013383;IP NIFONTOV A.V.;21045188;1;Кемеровская область;Кемерово;ул Свободы,  дом 8Б/1;55.329825;86.123211;"";"";Кемеровский городской округ;"";"";"";улица Свободы;8Б;house;98361ad52d2a48317fac208a64b6ade8;10059697db6bdfb665c0408c50db7c17;"";"";caa300f2-d0c3-4990-a6b5-457ecc8f9ed0;streetcode;424701924837;НЕ БРЕНД;ИП НИФОНТОВ А.В.;N;Y;5541;Станции техобслуживания;Автозаправки;Личный транспорт;POS;"";N;"";423;1409957.4000000000;3333.2326241135;Кемерово;55.354727;86.088374;3539.336581515553500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000003469;AVTOSHINA;20259666;1;Кемеровская область;Кемерово;улица Суворова, 36 А;55.384978;86.074729;"";"";Кемеровский городской округ;"";"";"";улица Суворова;36А;house;31af94634de354a9f461d2a00764f02e;53f6cf4ee0e9fff7116c9362ef0bd459;"";58f10c68-633e-420a-a36b-c52f68c3ce39;f901dcb3-1368-413a-bc0c-07b229544196;housecode;420509262764;НЕ БРЕНД;АВТОШИНА;N;Y;5532;Шинные магазины;Продажа и обслуживание личного транспорта;Личный транспорт;POS;"";N;"";48;203710.0000000000;4243.9583333333;Кемерово;55.354727;86.088374;3473.483271443079500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;521132972901;APOLLON;32972901;1;Кемеровская область;Кемерово;ул Семашко, 87  87;55.33979;86.040836;"";"";Кемеровский городской округ;"";"";"";улица Семашко;87;house;dc8b8e12714e02aef778135b5683aa8d;17645a4c163448aa909e88d962ccc226;"";"";b727dfde-5b58-4b63-a43d-ef444a6533d2;streetcode;"";НЕ БРЕНД;"";N;N;5211;Пиломатериалы;Строительство и ремонт;Всё для дома;"";"";N;"";36;128913.0000000000;3580.9166666667;Кемерово;55.354727;86.088374;3434.971647999836000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;441000004772;CLUB2GIS;20302681;1;"";Кемерово;проспект Октябрьский, 59 Корпус А;55.348227;86.140665;"";"";Кемеровский городской округ;"";"";"";Октябрьский проспект;59;house;e467e771df6072fae061756b1564abb5;"";"";"";"";"";4205081015;"";CLUB2GIS;Y;Y;8999;Высококвалифицированные услуги – другие;Разные услуги;Всё остальное;INT;"";N;"";15;194885.0000000000;12992.3333333333;Кемерово;55.354727;86.088374;3384.819119413498000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000023913;GAUZ KO ODKB;21944471;1;Кемеровская область;Кемерово;ул Гагарина, Дом 134А;55.341014;86.13488;"";"";Кемеровский городской округ;"";"";"";улица Гагарина;134А;house;72bab7a77e419e4936b84235616809ac;ec1d03e83f789685f8630271394a7bc5;"";b184f5eb-a088-401f-b9b0-9911287a6eb0;b35fe0e2-8b04-41fa-98a9-03fd5e79ae31;housecode;4205384517;НЕ БРЕНД;ГАУЗ КО ОДКБ;N;Y;8062;Больницы;Медицинские услуги;Медицина и косметика;POS;420501001;N;"";17;19790.0000000000;1164.1176470588;Кемерово;55.354727;86.088374;3313.117093567623000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;27915701;IP BELYH A.R.;27915701;1;NULLVALUE;NULLVALUE;650070, KEMEROVO, 12, SVOBODY;55.329452;86.114309;"";"";Кемеровский городской округ;"";"";"";улица Свободы;12;house;55c7b57af3bf5268e7ea1db0a0b96c0b;73203b751b07a37ec4548ddaa082e87f;"";53491f9a-e502-42ba-a357-b7328bc1ecf1;caa300f2-d0c3-4990-a6b5-457ecc8f9ed0;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5995;Зоомагазины;Всё для домашних животных;Дети и животные;"";"";Y;NULLVALUE;225;748030.0000000000;3324.5777777778;Кемерово;55.354727;86.088374;3254.858650261741000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000024008;MAGAZIN DUET;10416464;1;Кемеровская область;Кемерово;ул Космическая, 4;55.328181;86.070022;"";"";Кемеровский городской округ;"";"";"";Космическая улица;4;house;3c9b12bff6b0b6c28fc6fae6faac3066;f865090112516cb1383f1f467cbe14af;"";9940b14d-34cd-4315-9954-848689e41c84;9fee7834-17be-4a10-9125-bae05ccf0719;housecode;420900306940;НЕ БРЕНД;МАГАЗИН ДУЭТ;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";2570;588813.5000000000;229.1103112840;Кемерово;55.354727;86.088374;3172.602168469298200000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000025219;SHARIKI BOOM;22067460;1;Кемеровская область;Кемерово;улица Клары Цеткин, 37;55.34835;86.040952;"";"";Кемеровский городской округ;"";"";"";улица Клары Цеткин;37;house;6c8e9b14212b7416edf6a3b77363a164;432f5341709ae425b66aa0299bc3ebc3;"";a4171837-65bf-4ad2-93ad-62c74ab5f92d;c873ed73-a2e3-4081-96b5-09411337c1a4;housecode;"";НЕ БРЕНД;"";N;N;5947;Магазины открыток и сувениров;Книги, канцтовары, фото;Всё остальное;"";"";N;"";5;2465.5000000000;493.1000000000;Кемерово;55.354727;86.088374;3081.544213100771700000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000056297;OBOYNYY RYAD;10653332;1;Кемеровская область;Кемерово;ул Тухачевского, Дом 2;55.344096;86.131862;"";"";Кемеровский городской округ;"";"";"";улица Тухачевского;2;house;770dcfadcb35da4a4db9430798e62a4f;7f66e26946428e30cb62b77934812a8b;"";8cd36c05-e77e-4b27-950a-993373597440;906a4687-2459-41c7-9898-09cc29d035e7;housecode;4205224520;НЕ БРЕНД;ОБОЙНЫЙ РЯД;N;Y;5211;Пиломатериалы;Строительство и ремонт;Всё для дома;POS;420501001;N;"";95;305840.0600000000;3219.3690526316;Кемерово;55.354727;86.088374;2993.603518610721500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000025783;OOO FARMA;11473039;1;Кемеровская область;Кемерово;пр-кт Кузнецкий, Дом 103А;55.334071;86.060814;"";"";Кемеровский городской округ;"";"";"";Кузнецкий проспект;103А;house;f95874b0909c25deabe4a52f340c3663;a6c5ab11a73b211e1643cc535d003038;"";4605def4-1df6-40e2-b8e2-03bc93fc93e7;e6034107-caa1-4f29-802b-19cbc8b04cf7;housecode;4205102890;Фарма;ООО ФАРМА;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;"";N;"";805;241635.2300000000;300.1679875776;Кемерово;55.354727;86.088374;2883.904040828718000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;22089131;AVTOSTYLE;22089131;1;NULLVALUE;NULLVALUE;650036, KEMEROVO, 118, GAGARINA;55.340512;86.123085;"";"";Кемеровский городской округ;"";"";"";улица Гагарина;118;house;a28c3b1487b616787428d30264409fe5;"";"";6cb9f3bc-dd35-448c-b69f-9a43278df79c;b35fe0e2-8b04-41fa-98a9-03fd5e79ae31;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5999;Специализированные магазины – другие;Интернет-покупки разных товаров;Интернет-магазины;"";"";Y;NULLVALUE;3;11200.0000000000;3733.3333333333;Кемерово;55.354727;86.088374;2705.330500276792000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000022651;IP KRINICYN S. N.;21839234;1;Кемеровская область;Кемерово;ул Профсоюзная,  Дом 34/1;55.341582;86.053996;"";"";Кемеровский городской округ;"";"";"";Профсоюзная улица;34;house;519e2dffaff0cb1ac7a74ec5a0fa3165;ad4988ed4a82a0e6142790b093fd44d3;"";634a1e37-0987-45a3-b690-bdf3fd6f84fe;4bb24e06-2a9d-47be-b506-37a063d1ea30;housecode;420600105954;НЕ БРЕНД;ИП КРИНИЦЫН С. Н.;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";42;17222.0000000000;410.0476190476;Кемерово;55.354727;86.088374;2620.018165339437500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000021831;ZOLOTAYA RYBKA;21750146;1;Кемеровская область;Кемерово;ул Елыкаевская, Дом 129;55.367469;86.122034;"";"";Кемеровский городской округ;"";"";"";Елыкаевская улица;129;house;90682e61dfe1ceb5cbb8093b9d9f6361;058bc4077e372ebb0f4a108fa1389684;"";76898c69-9cce-40da-bf55-6c97d8ef387f;f8c535f0-3218-4749-bf2b-8a8caa0bea14;housecode;420551848390;Золотая рыбка;ЗОЛОТАЯ РЫБКА;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";1935;451520.0000000000;233.3436692506;Кемерово;55.354727;86.088374;2556.772882984095800000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000112954;IP ATAMANOV A.G.;10907182;1;Кемеровская область;Кемерово;Маяковского, 11;55.34191;86.05626;"";"";Кемеровский городской округ;"";"";"";улица Маяковского;11;house;975b4ce87a7aa4dc673f262a6313b370;aab52c27d323779d6beb59158f86ad6e;"";cfb98350-acdb-4955-90b7-dd387a98abe9;f7fa7eed-3fc1-42a2-a6da-3743111524ad;housecode;420507783708;НЕ БРЕНД;ИП АТАМАНОВ А.Г.;N;Y;7538;Магазины автозапчастей и сервиса;Продажа и обслуживание личного транспорта;Личный транспорт;POS;"";N;"";56;275691.0000000000;4923.0535714286;Кемерово;55.354727;86.088374;2481.336333192010000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000028412;APTEKA 36.6;10449969;1;Кемеровская область;Кемерово;ул Сибиряков-Гвардейцев, Дом 7;55.337343;86.065881;"";"";Кемеровский городской округ;"";"";"";улица Сибиряков-Гвардейцев;7;house;03490c53183dea2c715e78e471951fc9;4f59eb0096bf191d8d6f4d16539d4f5d;"";dd8486c3-286c-44bc-bbc2-109e7a213ad1;244d3121-809b-4fd1-b745-1be6436789fa;housecode;4205048353;Аптека 36,6;АПТЕКА 36.6;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;420501001;N;"";2117;955781.3400000000;451.4791402929;Кемерово;55.354727;86.088374;2400.493652962433800000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000023477;KATRIN QR;21909256;1;Кемеровская область;Кемерово;ул Сибиряков-Гвардейцев, Дом 4;55.338858;86.063985;"";"";Кемеровский городской округ;"";"";"";улица Сибиряков-Гвардейцев;4;house;99f09f3913eacc468d152cf45c534765;"";"";a6dabd43-609e-4bdd-a501-38e0baab042d;244d3121-809b-4fd1-b745-1be6436789fa;housecode;420540148020;НЕ БРЕНД;КАТРИН_QR;Y;Y;7230;Салоны красоты и барбершопы;Парикмахерские и салоны красоты;Всё остальное;POS;"";N;"";2;430.0000000000;215.0000000000;Кемерово;55.354727;86.088374;2344.053207002922600000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000026020;FRUKTY;22122280;1;Кемеровская область;Кемерово;пр-кт Ленина, восточнее;55.344838;86.120247;"";"";Кемеровский городской округ;"";"";"";проспект Ленина;"";street;f0857effaa3a203fbd7f10906be9cd64;fc71f31cc25fa25d6c3aa6df6f233ba6;"";"";"";"";"";НЕ БРЕНД;"";N;N;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;"";"";N;"";10;1674.0000000000;167.4000000000;Кемерово;55.354727;86.088374;2296.208143970461600000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;9295228639;GORA;29374573;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, UL.SIBIRYAKOV-GVARDEIYTSEV, 27;55.335392;86.080451;"";"";Кемеровский городской округ;"";"";"";улица Сибиряков-Гвардейцев;23к1;house;d72f2e5712627842689e9d2c5e1a3dc5;5f98038767412e8011d38afc409d7578;"";"";244d3121-809b-4fd1-b745-1be6436789fa;streetcode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5814;Фастфуд;Общепит;Общепит;"";"";Y;NULLVALUE;267;25843.0000000000;96.7902621723;Кемерово;55.354727;86.088374;2208.169634752066500000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000013998;AVTOLAKKI;21069479;1;Кемеровская область;Кемерово;ул Сибиряков-Гвардейцев, Дом 91;55.335561;86.090252;"";"";Кемеровский городской округ;"";"";"";улица Сибиряков-Гвардейцев;91;house;be0fc5cbf34e1ff1ed45bb63aabd14e1;0835de4b5446c9163b20bf43e3dece2f;"";3efc9c03-b1c9-41b4-8e6a-d19b4edc15c4;244d3121-809b-4fd1-b745-1be6436789fa;housecode;420700245585;НЕ БРЕНД;AVTOLAKKI;N;Y;5533;Магазины автозапчастей;Продажа и обслуживание личного транспорта;Личный транспорт;POS;"";N;"";86;94530.6000000000;1099.1930232558;Кемерово;55.354727;86.088374;2135.068858908172400000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;0017304111;IPBURGARD;J304111;1;NULLVALUE;NULLVALUE;650004, KEMEROVO, 64, GVARDEYSKAYA;55.338147;86.103331;"";"";Кемеровский городской округ;"";"";"";Гвардейская улица;64;house;c2de7db17a1678ab7a4c7c782eca05c3;b62f852c5afc1343c0ecbd35bf9239ff;"";12e5ce5e-e780-4a7a-a9f1-739f8e4e3883;c1ae487f-edbb-44cd-a809-44d81d9b11a8;housecode;"";НЕ БРЕНД;"";N;N;5411;Супермаркеты и продуктовые магазины;Супермаркеты и продукты;Супермаркеты и продуктовые магазины;"";"";N;"";554;76178.7000000000;137.5066787004;Кемерово;55.354727;86.088374;2072.593391528335400000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000023316;ZABEY;11280470;1;Кемеровская область;Кемерово;пр-кт Ленина, 73;55.344162;86.113563;"";"";Кемеровский городской округ;"";"";"";проспект Ленина;73;house;12244b24dd45d42fcebda8832f17c7a5;5dcc250b0179e444cf93611dd8b78105;"";8fd06422-0cf4-44d8-98e7-b3293e30da5c;363ced92-346f-49a7-bd9d-6d5fb2ca4f73;housecode;421702777925;НЕ БРЕНД;ЗАБЕЙ;N;Y;5211;Пиломатериалы;Строительство и ремонт;Всё для дома;POS;"";N;"";934;354022.7700000000;379.0393683084;Кемерово;55.354727;86.088374;1979.485084287212400000;medium
